year,province,name,count,rank,total_count
2020,Karaman,Yavuz,1035,17,254919
2020,Karaman,Şen,1027,18,254919
2020,Karaman,Kara,972,19,254919
2020,Karaman,Ünal,941,20,254919
2020,Karaman,Ceylan,927,21,254919
2020,Karaman,Sarı,907,22,254919
2020,Karaman,Koç,862,23,254919
2020,Karaman,Uyar,822,24,254919
2020,Karaman,Can,805,25,254919
2020,Karaman,Ünlü,799,26,254919
2020,Karaman,Özkan,766,27,254919
2020,Karaman,Duran,754,28,254919
2020,Karaman,Tekin,750,29,254919
2020,Karaman,Ünüvar,729,30,254919
